geometry,lat,lon,id
POINT (4.3593326 51.9908109),51.9908109,4.3593326,transmission2203
POINT (4.3588076 51.9914646),51.9914646,4.3588076,transmission2204
POINT (4.3574054 51.9956086),51.9956086,4.3574054,transmission2205
POINT (4.3571323 51.9923397),51.9923397,4.3571323,transmission2206
POINT (4.3597552 51.9926414),51.9926414,4.3597552,transmission2207
POINT (4.3573952 51.9915943),51.9915943,4.3573952,transmission2208
POINT (4.36092 51.9919724),51.9919724,4.36092,transmission2209
POINT (4.3600033 51.9918861),51.9918861,4.3600033,transmission2210
POINT (4.3579522 51.9953346),51.9953346,4.3579522,transmission2211
POINT (4.3579825 51.9940796),51.9940796,4.3579825,transmission2212
POINT (4.3611197 51.9934082),51.9934082,4.3611197,transmission2213
POINT (4.3554908 51.9951566),51.9951566,4.3554908,transmission2214
POINT (4.3610533 51.9932854),51.9932854,4.3610533,transmission2215
POINT (4.3603263 51.9967823),51.9967823,4.3603263,transmission2216
POINT (4.3595793 51.9939636),51.9939636,4.3595793,transmission2217
POINT (4.3560873 51.9958405),51.9958405,4.3560873,transmission2218
POINT (4.3617743 51.9911518),51.9911518,4.3617743,transmission2219
POINT (4.3616405 51.9939906),51.9939906,4.3616405,transmission2220
POINT (4.3614885 51.9911354),51.9911354,4.3614885,transmission2221
POINT (4.3612685 51.9916496),51.9916496,4.3612685,transmission2222
POINT (4.360171 51.9932022),51.9932022,4.360171,transmission2223
POINT (4.3629045 51.9915237),51.9915237,4.3629045,transmission2224
POINT (4.3605564 51.9937926),51.9937926,4.3605564,transmission2225
POINT (4.3606245 51.9958299),51.9958299,4.3606245,transmission2226
POINT (4.3583411 51.9925982),51.9925982,4.3583411,transmission2227
POINT (4.3583488 51.9965401),51.9965401,4.3583488,transmission2228
POINT (4.3568716 51.9929314),51.9929314,4.3568716,transmission2229
POINT (4.3598048 51.9940631),51.9940631,4.3598048,transmission2230
POINT (4.3615449 51.991827),51.991827,4.3615449,transmission2231
POINT (4.3603001 51.9948006),51.9948006,4.3603001,transmission2232
POINT (4.361194 51.9919991),51.9919991,4.361194,transmission2233
POINT (4.3562813 51.9942627),51.9942627,4.3562813,transmission2234
POINT (4.3594801 51.9941177),51.9941177,4.3594801,transmission2235
POINT (4.3601847 51.9955902),51.9955902,4.3601847,transmission2236
POINT (4.3576597 51.996048),51.996048,4.3576597,transmission2237
POINT (4.3602107 51.9965855),51.9965855,4.3602107,transmission2238
POINT (4.3617641 51.9918493),51.9918493,4.3617641,transmission2239
POINT (4.3573631 51.995156),51.995156,4.3573631,transmission2240
POINT (4.358706 51.9951248),51.9951248,4.358706,transmission2241
POINT (4.3599645 51.991298),51.991298,4.3599645,transmission2242
POINT (4.3560193 51.995826),51.995826,4.3560193,transmission2243
POINT (4.3611821 51.9948314),51.9948314,4.3611821,transmission2244
POINT (4.3570372 51.9952823),51.9952823,4.3570372,transmission2245
POINT (4.362287 51.9927762),51.9927762,4.362287,transmission2246
POINT (4.3579911 51.9909963),51.9909963,4.3579911,transmission2247
POINT (4.3626671 51.9919662),51.9919662,4.3626671,transmission2248
POINT (4.3578867 51.9954491),51.9954491,4.3578867,transmission2249
POINT (4.359742 51.9940481),51.9940481,4.359742,transmission2250
POINT (4.3602599 51.9937202),51.9937202,4.3602599,transmission2251
POINT (4.357566 51.9913216),51.9913216,4.357566,transmission2252
POINT (4.3582253 51.9926647),51.9926647,4.3582253,transmission2253
POINT (4.358906 51.9941076),51.9941076,4.358906,transmission2254
POINT (4.3605906 51.9946503),51.9946503,4.3605906,transmission2255
POINT (4.3593176 51.9916303),51.9916303,4.3593176,transmission2256
POINT (4.3589282 51.9914932),51.9914932,4.3589282,transmission2257
POINT (4.3571362 51.9947109),51.9947109,4.3571362,transmission2258
POINT (4.3579337 51.9932721),51.9932721,4.3579337,transmission2259
POINT (4.3613829 51.9942657),51.9942657,4.3613829,transmission2260
POINT (4.3592793 51.9957359),51.9957359,4.3592793,transmission2261
POINT (4.3558622 51.9956463),51.9956463,4.3558622,transmission2262
POINT (4.3617394 51.9915295),51.9915295,4.3617394,transmission2263
POINT (4.3569022 51.9952538),51.9952538,4.3569022,transmission2264
POINT (4.3591777 51.9909306),51.9909306,4.3591777,transmission2265
POINT (4.359961 51.9931946),51.9931946,4.359961,transmission2266
POINT (4.3628097 51.9915009),51.9915009,4.3628097,transmission2267
POINT (4.3607744 51.9929687),51.9929687,4.3607744,transmission2268
POINT (4.3574011 51.9919899),51.9919899,4.3574011,transmission2269
POINT (4.3596205 51.9928304),51.9928304,4.3596205,transmission2270
POINT (4.3578831 51.9966208),51.9966208,4.3578831,transmission2271
POINT (4.3577697 51.9913692),51.9913692,4.3577697,transmission2272
POINT (4.3619811 51.9922588),51.9922588,4.3619811,transmission2273
POINT (4.3584873 51.9960556),51.9960556,4.3584873,transmission2274
POINT (4.3606477 51.9916831),51.9916831,4.3606477,transmission2275
POINT (4.3580794 51.9904676),51.9904676,4.3580794,transmission2276
POINT (4.3578469 51.9909465),51.9909465,4.3578469,transmission2277
POINT (4.360395 51.99624),51.99624,4.360395,transmission2278
POINT (4.3554275 51.9956191),51.9956191,4.3554275,transmission2279
POINT (4.3559179 51.9945984),51.9945984,4.3559179,transmission2280
POINT (4.3576346 51.9952185),51.9952185,4.3576346,transmission2281
POINT (4.3573284 51.9928207),51.9928207,4.3573284,transmission2282
POINT (4.3617985 51.9915452),51.9915452,4.3617985,transmission2283
POINT (4.3594112 51.9950199),51.9950199,4.3594112,transmission2284
POINT (4.358631 51.9916592),51.9916592,4.358631,transmission2285
POINT (4.357519 51.9916852),51.9916852,4.357519,transmission2286
POINT (4.358192 51.9933319),51.9933319,4.358192,transmission2287
POINT (4.3555343 51.9954052),51.9954052,4.3555343,transmission2288
POINT (4.3591658 51.9913965),51.9913965,4.3591658,transmission2289
POINT (4.3576622 51.996397),51.996397,4.3576622,transmission2290
POINT (4.3552712 51.9947611),51.9947611,4.3552712,transmission2291
POINT (4.3601569 51.992371),51.992371,4.3601569,transmission2292
POINT (4.3601962 51.9956385),51.9956385,4.3601962,transmission2293
POINT (4.3597356 51.9923566),51.9923566,4.3597356,transmission2294
POINT (4.3592882 51.9952507),51.9952507,4.3592882,transmission2295
POINT (4.3624963 51.991414),51.991414,4.3624963,transmission2296
POINT (4.3599907 51.9949941),51.9949941,4.3599907,transmission2297
POINT (4.3591725 51.9947751),51.9947751,4.3591725,transmission2298
POINT (4.3615093 51.9917124),51.9917124,4.3615093,transmission2299
POINT (4.3568872 51.9927622),51.9927622,4.3568872,transmission2300
POINT (4.3604692 51.9942106),51.9942106,4.3604692,transmission2301
POINT (4.358975 51.9963318),51.9963318,4.358975,transmission2302
POINT (4.3576467 51.9915765),51.9915765,4.3576467,transmission2303
POINT (4.3561224 51.9947838),51.9947838,4.3561224,transmission2304
POINT (4.3570511 51.9949883),51.9949883,4.3570511,transmission2305
POINT (4.3616213 51.991498),51.991498,4.3616213,transmission2306
POINT (4.3558459 51.9947243),51.9947243,4.3558459,transmission2307
POINT (4.3589039 51.9921207),51.9921207,4.3589039,transmission2308
POINT (4.3613789 51.9920494),51.9920494,4.3613789,transmission2309
POINT (4.357739 51.9907089),51.9907089,4.357739,transmission2310
POINT (4.3600824 51.9948134),51.9948134,4.3600824,transmission2311
POINT (4.3577265 51.9957223),51.9957223,4.3577265,transmission2312
POINT (4.3568919 51.9950581),51.9950581,4.3568919,transmission2313
POINT (4.3619577 51.9933949),51.9933949,4.3619577,transmission2314
POINT (4.356606 51.9930458),51.9930458,4.356606,transmission2315
POINT (4.3628168 51.9912567),51.9912567,4.3628168,transmission2316
POINT (4.3583631 51.9919289),51.9919289,4.3583631,transmission2317
POINT (4.3584903 51.9934464),51.9934464,4.3584903,transmission2318
POINT (4.3576716 51.9923932),51.9923932,4.3576716,transmission2319
POINT (4.3566105 51.9934139),51.9934139,4.3566105,transmission2320
POINT (4.36058 51.9913921),51.9913921,4.36058,transmission2321
POINT (4.3588359 51.9943225),51.9943225,4.3588359,transmission2322
POINT (4.3622004 51.9927643),51.9927643,4.3622004,transmission2323
POINT (4.3582202 51.9938698),51.9938698,4.3582202,transmission2324
POINT (4.3597262 51.9928098),51.9928098,4.3597262,transmission2325
POINT (4.3587671 51.9932791),51.9932791,4.3587671,transmission2326
POINT (4.3588768 51.993715),51.993715,4.3588768,transmission2327
POINT (4.3586446 51.9939701),51.9939701,4.3586446,transmission2328
POINT (4.3563157 51.9939544),51.9939544,4.3563157,transmission2329
POINT (4.360675 51.9931915),51.9931915,4.360675,transmission2330
POINT (4.3555398 51.9951229),51.9951229,4.3555398,transmission2331
POINT (4.3564072 51.9948473),51.9948473,4.3564072,transmission2332
POINT (4.3592306 51.9938889),51.9938889,4.3592306,transmission2333
POINT (4.359282 51.9941978),51.9941978,4.359282,transmission2334
POINT (4.3612479 51.9911522),51.9911522,4.3612479,transmission2335
POINT (4.358963 51.9968313),51.9968313,4.358963,transmission2336
POINT (4.3579072 51.9930749),51.9930749,4.3579072,transmission2337
POINT (4.3608524 51.9923578),51.9923578,4.3608524,transmission2338
POINT (4.3579983 51.9932871),51.9932871,4.3579983,transmission2339
POINT (4.3581622 51.9926497),51.9926497,4.3581622,transmission2340
POINT (4.3587224 51.9920296),51.9920296,4.3587224,transmission2341
POINT (4.3587359 51.9912848),51.9912848,4.3587359,transmission2342
POINT (4.3608246 51.9910469),51.9910469,4.3608246,transmission2343
POINT (4.3615373 51.9939791),51.9939791,4.3615373,transmission2344
POINT (4.3587874 51.9910944),51.9910944,4.3587874,transmission2345
POINT (4.359951 51.9921641),51.9921641,4.359951,transmission2346
POINT (4.36155 51.9941605),51.9941605,4.36155,transmission2347
POINT (4.3586252 51.9915703),51.9915703,4.3586252,transmission2348
POINT (4.3576334 51.9926825),51.9926825,4.3576334,transmission2349
POINT (4.3580769 51.9966586),51.9966586,4.3580769,transmission2350
POINT (4.3572032 51.9929091),51.9929091,4.3572032,transmission2351
POINT (4.3575864 51.9908066),51.9908066,4.3575864,transmission2352
POINT (4.3561826 51.9941978),51.9941978,4.3561826,transmission2353
POINT (4.3582482 51.9917848),51.9917848,4.3582482,transmission2354
POINT (4.35705 51.9947337),51.9947337,4.35705,transmission2355
POINT (4.3566031 51.9948902),51.9948902,4.3566031,transmission2356
POINT (4.3603035 51.9962535),51.9962535,4.3603035,transmission2357
POINT (4.3574955 51.9914371),51.9914371,4.3574955,transmission2358
POINT (4.3554416 51.9954563),51.9954563,4.3554416,transmission2359
POINT (4.3555849 51.9945285),51.9945285,4.3555849,transmission2360
POINT (4.3552269 51.9957857),51.9957857,4.3552269,transmission2361
POINT (4.357918 51.9951721),51.9951721,4.357918,transmission2362
POINT (4.3564967 51.9925156),51.9925156,4.3564967,transmission2363
POINT (4.3606827 51.9935951),51.9935951,4.3606827,transmission2364
POINT (4.3573667 51.9932323),51.9932323,4.3573667,transmission2365
POINT (4.3584375 51.9963837),51.9963837,4.3584375,transmission2366
POINT (4.3575706 51.9926675),51.9926675,4.3575706,transmission2367
POINT (4.3583449 51.9938992),51.9938992,4.3583449,transmission2368
POINT (4.3592524 51.9922266),51.9922266,4.3592524,transmission2369
POINT (4.3590871 51.9956911),51.9956911,4.3590871,transmission2370
POINT (4.3567905 51.9960251),51.9960251,4.3567905,transmission2371
POINT (4.3577034 51.9957615),51.9957615,4.3577034,transmission2372
POINT (4.3585361 51.9907589),51.9907589,4.3585361,transmission2373
POINT (4.3571071 51.9950005),51.9950005,4.3571071,transmission2374
POINT (4.3602017 51.9916013),51.9916013,4.3602017,transmission2375
POINT (4.3568914 51.9928932),51.9928932,4.3568914,transmission2376
POINT (4.3618059 51.9937897),51.9937897,4.3618059,transmission2377
POINT (4.3601493 51.9967031),51.9967031,4.3601493,transmission2378
POINT (4.3579334 51.9909795),51.9909795,4.3579334,transmission2379
POINT (4.3558338 51.9946747),51.9946747,4.3558338,transmission2380
POINT (4.3573714 51.996521),51.996521,4.3573714,transmission2381
POINT (4.3590916 51.9962196),51.9962196,4.3590916,transmission2382
POINT (4.3561442 51.9941883),51.9941883,4.3561442,transmission2383
POINT (4.3565276 51.9946259),51.9946259,4.3565276,transmission2384
POINT (4.3568645 51.9949474),51.9949474,4.3568645,transmission2385
POINT (4.3613968 51.9937172),51.9937172,4.3613968,transmission2386
POINT (4.359091 51.9941521),51.9941521,4.359091,transmission2387
POINT (4.3581274 51.993317),51.993317,4.3581274,transmission2388
POINT (4.3609476 51.9919319),51.9919319,4.3609476,transmission2389
POINT (4.3611575 51.9930577),51.9930577,4.3611575,transmission2390
POINT (4.3591136 51.9909134),51.9909134,4.3591136,transmission2391
POINT (4.3579855 51.9918327),51.9918327,4.3579855,transmission2392
POINT (4.3582041 51.9909506),51.9909506,4.3582041,transmission2393
POINT (4.3625531 51.9929695),51.9929695,4.3625531,transmission2394
POINT (4.3614822 51.9942879),51.9942879,4.3614822,transmission2395
POINT (4.3558334 51.9948158),51.9948158,4.3558334,transmission2396
POINT (4.3574704 51.9914764),51.9914764,4.3574704,transmission2397
POINT (4.35894 51.991745),51.991745,4.35894,transmission2398
POINT (4.3597312 51.9926796),51.9926796,4.3597312,transmission2399
POINT (4.3598938 51.993309),51.993309,4.3598938,transmission2400
POINT (4.3574989 51.9951872),51.9951872,4.3574989,transmission2401
POINT (4.362426 51.9937611),51.9937611,4.362426,transmission2402
POINT (4.3561248 51.9951997),51.9951997,4.3561248,transmission2403
POINT (4.3597923 51.9948306),51.9948306,4.3597923,transmission2404
POINT (4.3593457 51.9942131),51.9942131,4.3593457,transmission2405
POINT (4.3598231 51.9925321),51.9925321,4.3598231,transmission2406
POINT (4.361697 51.9928246),51.9928246,4.361697,transmission2407
POINT (4.3611794 51.9933167),51.9933167,4.3611794,transmission2408
POINT (4.3612609 51.9907341),51.9907341,4.3612609,transmission2409
POINT (4.3617542 51.9923334),51.9923334,4.3617542,transmission2410
POINT (4.3605951 51.9930865),51.9930865,4.3605951,transmission2411
POINT (4.3588528 51.9937526),51.9937526,4.3588528,transmission2412
POINT (4.3585235 51.9953468),51.9953468,4.3585235,transmission2413
POINT (4.3627506 51.9919398),51.9919398,4.3627506,transmission2414
POINT (4.3565686 51.9966954),51.9966954,4.3565686,transmission2415
POINT (4.3572748 51.9920982),51.9920982,4.3572748,transmission2416
POINT (4.3561358 51.994545),51.994545,4.3561358,transmission2417
POINT (4.3584898 51.9914303),51.9914303,4.3584898,transmission2418
POINT (4.3629494 51.9915695),51.9915695,4.3629494,transmission2419
POINT (4.3623741 51.9926126),51.9926126,4.3623741,transmission2420
POINT (4.3562196 51.9939776),51.9939776,4.3562196,transmission2421
POINT (4.3621017 51.9921039),51.9921039,4.3621017,transmission2422
POINT (4.3608096 51.9921341),51.9921341,4.3608096,transmission2423
POINT (4.360718 51.9954906),51.9954906,4.360718,transmission2424
POINT (4.3581429 51.9964972),51.9964972,4.3581429,transmission2425
POINT (4.3589494 51.9907093),51.9907093,4.3589494,transmission2426
POINT (4.3612702 51.993084),51.993084,4.3612702,transmission2427
POINT (4.3581571 51.9961151),51.9961151,4.3581571,transmission2428
POINT (4.3571334 51.9964752),51.9964752,4.3571334,transmission2429
POINT (4.3581004 51.9929634),51.9929634,4.3581004,transmission2430
POINT (4.3580259 51.993824),51.993824,4.3580259,transmission2431
POINT (4.3580425 51.9960491),51.9960491,4.3580425,transmission2432
POINT (4.3581554 51.9938545),51.9938545,4.3581554,transmission2433
POINT (4.3609948 51.9942996),51.9942996,4.3609948,transmission2434
POINT (4.3582649 51.9908447),51.9908447,4.3582649,transmission2435
POINT (4.3567576 51.9930687),51.9930687,4.3567576,transmission2436
POINT (4.3584078 51.9907246),51.9907246,4.3584078,transmission2437
POINT (4.3556392 51.995053),51.995053,4.3556392,transmission2438
POINT (4.35895 51.9951771),51.9951771,4.35895,transmission2439
POINT (4.3616524 51.9919891),51.9919891,4.3616524,transmission2440
POINT (4.356576 51.9937668),51.9937668,4.356576,transmission2441
POINT (4.3590819 51.9919551),51.9919551,4.3590819,transmission2442
POINT (4.3614194 51.9923032),51.9923032,4.3614194,transmission2443
POINT (4.3579321 51.9918582),51.9918582,4.3579321,transmission2444
POINT (4.359141 51.9907601),51.9907601,4.359141,transmission2445
POINT (4.3572066 51.9958313),51.9958313,4.3572066,transmission2446
POINT (4.3573341 51.9938717),51.9938717,4.3573341,transmission2447
POINT (4.3584709 51.9912071),51.9912071,4.3584709,transmission2448
POINT (4.359023 51.9956762),51.9956762,4.359023,transmission2449
POINT (4.3592089 51.9961199),51.9961199,4.3592089,transmission2450
POINT (4.360944 51.9910762),51.9910762,4.360944,transmission2451
POINT (4.3560042 51.9940224),51.9940224,4.3560042,transmission2452
POINT (4.360276 51.9942036),51.9942036,4.360276,transmission2453
POINT (4.355598 51.9951345),51.9951345,4.355598,transmission2454
POINT (4.3576804 51.9958007),51.9958007,4.3576804,transmission2455
POINT (4.3579097 51.9910202),51.9910202,4.3579097,transmission2456
POINT (4.3559961 51.995739),51.995739,4.3559961,transmission2457
POINT (4.359314 51.9922428),51.9922428,4.359314,transmission2458
POINT (4.3555784 51.9951748),51.9951748,4.3555784,transmission2459
POINT (4.3583586 51.9937696),51.9937696,4.3583586,transmission2460
POINT (4.3571602 51.9951115),51.9951115,4.3571602,transmission2461
POINT (4.3568497 51.9961472),51.9961472,4.3568497,transmission2462
POINT (4.3584652 51.9908943),51.9908943,4.3584652,transmission2463
POINT (4.3592335 51.9931943),51.9931943,4.3592335,transmission2464
POINT (4.3569951 51.994976),51.994976,4.3569951,transmission2465
POINT (4.3582467 51.990448),51.990448,4.3582467,transmission2466
POINT (4.359363 51.9912553),51.9912553,4.359363,transmission2467
POINT (4.3585091 51.9960938),51.9960938,4.3585091,transmission2468
POINT (4.359023 51.9920363),51.9920363,4.359023,transmission2469
POINT (4.3572992 51.992057),51.992057,4.3572992,transmission2470
POINT (4.3582902 51.9966574),51.9966574,4.3582902,transmission2471
POINT (4.3624628 51.9936918),51.9936918,4.3624628,transmission2472
POINT (4.3574991 51.9918251),51.9918251,4.3574991,transmission2473
POINT (4.3606131 51.9962439),51.9962439,4.3606131,transmission2474
POINT (4.3615222 51.9937458),51.9937458,4.3615222,transmission2475
POINT (4.359299 51.9912374),51.9912374,4.359299,transmission2476
POINT (4.3598861 51.9946456),51.9946456,4.3598861,transmission2477
POINT (4.3566069 51.9932721),51.9932721,4.3566069,transmission2478
POINT (4.3569736 51.9927368),51.9927368,4.3569736,transmission2479
POINT (4.356585 51.9931679),51.9931679,4.356585,transmission2480
POINT (4.3591223 51.991703),51.991703,4.3591223,transmission2481
POINT (4.3627611 51.9918045),51.9918045,4.3627611,transmission2482
POINT (4.3611236 51.9943352),51.9943352,4.3611236,transmission2483
POINT (4.3611215 51.9923508),51.9923508,4.3611215,transmission2484
POINT (4.3572082 51.9951599),51.9951599,4.3572082,transmission2485
POINT (4.3609314 51.9942436),51.9942436,4.3609314,transmission2486
POINT (4.3582115 51.9965115),51.9965115,4.3582115,transmission2487
POINT (4.3557043 51.994929),51.994929,4.3557043,transmission2488
POINT (4.3564017 51.9936519),51.9936519,4.3564017,transmission2489
POINT (4.3573062 51.9928538),51.9928538,4.3573062,transmission2490
POINT (4.358654 51.9956093),51.9956093,4.358654,transmission2491
POINT (4.3611555 51.9946853),51.9946853,4.3611555,transmission2492
POINT (4.3587527 51.9914551),51.9914551,4.3587527,transmission2493
POINT (4.3570511 51.9955677),51.9955677,4.3570511,transmission2494
POINT (4.3562411 51.9951146),51.9951146,4.3562411,transmission2495
POINT (4.3607615 51.9966479),51.9966479,4.3607615,transmission2496
POINT (4.3597333 51.9948057),51.9948057,4.3597333,transmission2497
POINT (4.3623709 51.9913792),51.9913792,4.3623709,transmission2498
POINT (4.3588452 51.9940929),51.9940929,4.3588452,transmission2499
POINT (4.3628674 51.9911804),51.9911804,4.3628674,transmission2500
POINT (4.3633795 51.9911715),51.9911715,4.3633795,transmission2501
POINT (4.3623176 51.9910294),51.9910294,4.3623176,transmission2502
POINT (4.361506 51.9921811),51.9921811,4.361506,transmission2503
POINT (4.3563552 51.9949512),51.9949512,4.3563552,transmission2504
POINT (4.3607882 51.9928246),51.9928246,4.3607882,transmission2505
POINT (4.3616055 51.9912478),51.9912478,4.3616055,transmission2506
POINT (4.3614457 51.9907845),51.9907845,4.3614457,transmission2507
POINT (4.3556175 51.9950943),51.9950943,4.3556175,transmission2508
POINT (4.3571507 51.9952652),51.9952652,4.3571507,transmission2509
POINT (4.3618088 51.9934798),51.9934798,4.3618088,transmission2510
POINT (4.3584612 51.9961726),51.9961726,4.3584612,transmission2511
POINT (4.3600568 51.9958827),51.9958827,4.3600568,transmission2512
POINT (4.3597468 51.9947764),51.9947764,4.3597468,transmission2513
POINT (4.3561208 51.9955306),51.9955306,4.3561208,transmission2514
POINT (4.3617606 51.9912243),51.9912243,4.3617606,transmission2515
POINT (4.3609022 51.9951515),51.9951515,4.3609022,transmission2516
POINT (4.3584851 51.9961332),51.9961332,4.3584851,transmission2517
POINT (4.3563473 51.9942769),51.9942769,4.3563473,transmission2518
POINT (4.3579843 51.9954957),51.9954957,4.3579843,transmission2519
POINT (4.3574761 51.9923477),51.9923477,4.3574761,transmission2520
POINT (4.356227 51.9941167),51.9941167,4.356227,transmission2521
POINT (4.3612448 51.9930367),51.9930367,4.3612448,transmission2522
POINT (4.3605902 51.9917638),51.9917638,4.3605902,transmission2523
POINT (4.3582578 51.9914246),51.9914246,4.3582578,transmission2524
POINT (4.3614049 51.9942248),51.9942248,4.3614049,transmission2525
POINT (4.356101 51.9952403),51.9952403,4.356101,transmission2526
POINT (4.3568637 51.9961179),51.9961179,4.3568637,transmission2527
POINT (4.3576541 51.9939537),51.9939537,4.3576541,transmission2528
POINT (4.3583353 51.9913078),51.9913078,4.3583353,transmission2529
POINT (4.361368 51.9944985),51.9944985,4.361368,transmission2530
POINT (4.3554475 51.9947929),51.9947929,4.3554475,transmission2531
POINT (4.3626079 51.9921931),51.9921931,4.3626079,transmission2532
POINT (4.3556826 51.9949703),51.9949703,4.3556826,transmission2533
POINT (4.356781 51.9929523),51.9929523,4.356781,transmission2534
POINT (4.3594084 51.9914055),51.9914055,4.3594084,transmission2535
POINT (4.359515 51.9907633),51.9907633,4.359515,transmission2536
POINT (4.3559816 51.9954433),51.9954433,4.3559816,transmission2537
POINT (4.3599453 51.9923744),51.9923744,4.3599453,transmission2538
POINT (4.3572469 51.9925919),51.9925919,4.3572469,transmission2539
POINT (4.3599392 51.9962228),51.9962228,4.3599392,transmission2540
POINT (4.3556624 51.9951485),51.9951485,4.3556624,transmission2541
POINT (4.3620176 51.9924431),51.9924431,4.3620176,transmission2542
POINT (4.3582409 51.9925276),51.9925276,4.3582409,transmission2543
POINT (4.3626555 51.9921087),51.9921087,4.3626555,transmission2544
POINT (4.3577781 51.9930439),51.9930439,4.3577781,transmission2545
POINT (4.3568091 51.9936998),51.9936998,4.3568091,transmission2546
POINT (4.3618154 51.9908852),51.9908852,4.3618154,transmission2547
POINT (4.3577387 51.9913111),51.9913111,4.3577387,transmission2548
POINT (4.3567279 51.9928207),51.9928207,4.3567279,transmission2549
POINT (4.357266 51.9933915),51.9933915,4.357266,transmission2550
POINT (4.3610592 51.9943174),51.9943174,4.3610592,transmission2551
POINT (4.3578701 51.9908752),51.9908752,4.3578701,transmission2552
POINT (4.3554053 51.9951897),51.9951897,4.3554053,transmission2553
POINT (4.3588949 51.9956464),51.9956464,4.3588949,transmission2554
POINT (4.359594 51.9962484),51.9962484,4.359594,transmission2555
POINT (4.359551 51.9940071),51.9940071,4.359551,transmission2556
POINT (4.3571149 51.9936304),51.9936304,4.3571149,transmission2557
POINT (4.3604877 51.9959145),51.9959145,4.3604877,transmission2558
POINT (4.3614771 51.9922218),51.9922218,4.3614771,transmission2559
POINT (4.3621475 51.9911626),51.9911626,4.3621475,transmission2560
POINT (4.3557868 51.9957771),51.9957771,4.3557868,transmission2561
POINT (4.3607449 51.9962703),51.9962703,4.3607449,transmission2562
POINT (4.361296 51.9910805),51.9910805,4.361296,transmission2563
POINT (4.3593698 51.9948177),51.9948177,4.3593698,transmission2564
POINT (4.3568418 51.9937525),51.9937525,4.3568418,transmission2565
POINT (4.3608623 51.991024),51.991024,4.3608623,transmission2566
POINT (4.3568346 51.9952396),51.9952396,4.3568346,transmission2567
POINT (4.3630552 51.9913635),51.9913635,4.3630552,transmission2568
POINT (4.3614947 51.9927788),51.9927788,4.3614947,transmission2569
POINT (4.3599157 51.9934022),51.9934022,4.3599157,transmission2570
POINT (4.3583436 51.9907074),51.9907074,4.3583436,transmission2571
POINT (4.3592206 51.995236),51.995236,4.3592206,transmission2572
POINT (4.3613784 51.9911873),51.9911873,4.3613784,transmission2573
POINT (4.3575014 51.9964094),51.9964094,4.3575014,transmission2574
POINT (4.3591529 51.9952213),51.9952213,4.3591529,transmission2575
POINT (4.3599374 51.994822),51.994822,4.3599374,transmission2576
POINT (4.3600776 51.9946842),51.9946842,4.3600776,transmission2577
POINT (4.3578649 51.9954872),51.9954872,4.3578649,transmission2578
POINT (4.3583673 51.990674),51.990674,4.3583673,transmission2579
POINT (4.3606013 51.9958715),51.9958715,4.3606013,transmission2580
POINT (4.3630595 51.9914818),51.9914818,4.3630595,transmission2581
POINT (4.3565565 51.9949913),51.9949913,4.3565565,transmission2582
POINT (4.359328 51.9937363),51.9937363,4.359328,transmission2583
POINT (4.3583889 51.9959717),51.9959717,4.3583889,transmission2584
POINT (4.3573262 51.9929354),51.9929354,4.3573262,transmission2585
POINT (4.3621202 51.9912001),51.9912001,4.3621202,transmission2586
POINT (4.3583611 51.9934158),51.9934158,4.3583611,transmission2587
POINT (4.3573634 51.9924066),51.9924066,4.3573634,transmission2588
POINT (4.3598156 51.9942455),51.9942455,4.3598156,transmission2589
POINT (4.3578408 51.9939963),51.9939963,4.3578408,transmission2590
POINT (4.359337 51.9958893),51.9958893,4.359337,transmission2591
POINT (4.3557587 51.9936028),51.9936028,4.3557587,transmission2592
POINT (4.360049 51.993042),51.993042,4.360049,transmission2593
POINT (4.3623638 51.9924698),51.9924698,4.3623638,transmission2594
POINT (4.3632774 51.9912402),51.9912402,4.3632774,transmission2595
POINT (4.3584614 51.9948483),51.9948483,4.3584614,transmission2596
POINT (4.3607871 51.9953634),51.9953634,4.3607871,transmission2597
POINT (4.3602301 51.9915606),51.9915606,4.3602301,transmission2598
POINT (4.3604155 51.9962044),51.9962044,4.3604155,transmission2599
POINT (4.3574763 51.9958893),51.9958893,4.3574763,transmission2600
POINT (4.358334 51.9938081),51.9938081,4.358334,transmission2601
POINT (4.3585938 51.990037),51.990037,4.3585938,transmission2602
POINT (4.3619647 51.993824),51.993824,4.3619647,transmission2603
POINT (4.3575737 51.9962292),51.9962292,4.3575737,transmission2604
POINT (4.3586146 51.9934763),51.9934763,4.3586146,transmission2605
POINT (4.3562164 51.9943886),51.9943886,4.3562164,transmission2606
POINT (4.3572524 51.9964981),51.9964981,4.3572524,transmission2607
POINT (4.3571048 51.9952965),51.9952965,4.3571048,transmission2608
POINT (4.3597198 51.9948349),51.9948349,4.3597198,transmission2609
POINT (4.3590351 51.9962082),51.9962082,4.3590351,transmission2610
POINT (4.3590891 51.9910704),51.9910704,4.3590891,transmission2611
POINT (4.3598843 51.995252),51.995252,4.3598843,transmission2612
POINT (4.3562255 51.9936269),51.9936269,4.3562255,transmission2613
POINT (4.3553333 51.9958038),51.9958038,4.3553333,transmission2614
POINT (4.3573701 51.9916336),51.9916336,4.3573701,transmission2615
POINT (4.3585993 51.9941498),51.9941498,4.3585993,transmission2616
POINT (4.3554106 51.9944916),51.9944916,4.3554106,transmission2617
POINT (4.3601499 51.9955826),51.9955826,4.3601499,transmission2618
